id,item_id,store_id,state_id,demand_group,date,d,policy,policy_label,forecast_col,lead_time,coverage_days,safety_multiplier,target_fill_rate,actual_demand,selected_forecast,sell_price,on_hand_inventory,on_order_inventory,inventory_position,reorder_point,target_inventory,order_quantity,order_flag,fulfilled_demand,lost_sales,stockout_flag,holding_cost,ordering_cost,stockout_cost,total_daily_cost,scenario
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-12,d_1901,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,2.2525696450115533,2.68,15.0,20.0,35.0,26.2321956128354,44.82767828025716,0,0,1.0,0.0,0,0.402,0.0,0.0,0.402,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-13,d_1902,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,5.0,2.5621697050158443,2.68,10.0,20.0,30.0,26.106754417653256,45.21754717526903,0,0,5.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-14,d_1903,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,3.0,2.3614289172595275,2.68,7.0,20.0,27.0,25.81628075308854,45.29781601027661,0,0,3.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-15,d_1904,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,3.080843591916909,2.68,26.0,0.0,26.0,25.76847676076752,45.57882563304051,0,0,1.0,0.0,0,0.6968000000000001,0.0,0.0,0.6968000000000001,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-16,d_1905,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,2.692198374393812,2.68,25.0,0.0,25.0,25.92582701422939,45.14042058114703,21,1,1.0,0.0,0,0.67,5.0,0.0,5.67,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-17,d_1906,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,2.5453780064727938,2.68,21.0,21.0,42.0,25.910465545500955,45.09066074677664,0,0,4.0,0.0,0,0.5628000000000001,0.0,0.0,0.5628000000000001,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-18,d_1907,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,3.0,2.54402565276566,2.68,18.0,21.0,39.0,26.690651500163284,45.18772128032728,0,0,3.0,0.0,0,0.4824,0.0,0.0,0.4824,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-19,d_1908,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,2.1271284498294185,2.68,17.0,21.0,38.0,26.789064387421057,45.28613416758504,0,0,1.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-20,d_1909,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,12.0,2.271696040451124,2.68,5.0,21.0,26.0,27.304374477615063,45.801444257779046,20,1,12.0,0.0,0,0.134,5.0,0.0,5.134,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-21,d_1910,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,3.0,2.313624924938509,2.68,2.0,41.0,43.0,27.675116977187365,46.17218675735136,0,0,3.0,0.0,0,0.0536,0.0,0.0,0.0536,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-22,d_1911,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,3.2381938453787766,2.68,0.0,41.0,41.0,28.003930592272283,46.50100037243627,0,0,2.0,2.0,1,0.0,0.0,5.36,5.36,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-23,d_1912,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,2.6768369056653785,2.68,19.0,20.0,39.0,27.408175286916936,45.90524506708092,0,0,2.0,0.0,0,0.5092,0.0,0.0,0.5092,base_case
FOODS_1_011_CA_2_validation,FOODS_1_011,CA_2,CA,fast,2016-04-24,d_1913,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,3.3255639611351246,2.68,18.0,20.0,38.0,27.37377692127498,45.87084670143897,0,0,1.0,0.0,0,0.4824,0.0,0.0,0.4824,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-03-28,d_1886,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1101736021851645,2.68,20.0,0.0,20.0,14.889553669400694,23.30912675298273,0,0,0.0,0.0,0,0.536,0.0,0.0,0.536,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-03-29,d_1887,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,3.0,1.3193533216572508,2.68,17.0,0.0,17.0,14.831454837565609,23.31143931460153,0,0,3.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-03-30,d_1888,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1630957125490766,2.68,17.0,0.0,17.0,14.647839043761872,23.01752183654982,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-03-31,d_1889,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.2808049527488037,2.68,17.0,0.0,17.0,14.663327339801445,22.97711642315182,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-01,d_1890,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,1.3794217648158305,2.68,15.0,0.0,15.0,14.546338500589949,22.932839488302484,0,0,2.0,0.0,0,0.402,0.0,0.0,0.402,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-02,d_1891,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.3405414722802522,2.68,15.0,0.0,15.0,14.493357132655683,22.853889139988784,0,0,0.0,0.0,0,0.402,0.0,0.0,0.402,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-03,d_1892,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.3177390817632988,2.68,14.0,0.0,14.0,14.299463106888355,22.69655403064989,9,1,1.0,0.0,0,0.3752,5.0,0.0,5.3752,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-04,d_1893,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.0520747703500777,2.68,13.0,9.0,22.0,14.397996844983052,23.01287853629244,0,0,1.0,0.0,0,0.3484,0.0,0.0,0.3484,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-05,d_1894,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.1357375278535151,2.68,12.0,9.0,21.0,14.458408238436938,23.087663351369024,0,0,1.0,0.0,0,0.3216,0.0,0.0,0.3216,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-06,d_1895,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1785840085886463,2.68,12.0,9.0,21.0,14.34810655418897,23.296691146705875,0,0,0.0,0.0,0,0.3216,0.0,0.0,0.3216,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-07,d_1896,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,1.1638161135373095,2.68,10.0,9.0,19.0,14.292212844751395,23.426650366484267,0,0,2.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-08,d_1897,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.326440396881566,2.68,10.0,9.0,19.0,14.364924749113555,23.53292065452169,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-09,d_1898,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1466474465129264,2.68,10.0,9.0,19.0,14.338955768734117,23.38466177056142,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-10,d_1899,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.4162728198579964,2.68,18.0,0.0,18.0,14.375514685162546,23.35942509790776,0,0,1.0,0.0,0,0.4824,0.0,0.0,0.4824,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-11,d_1900,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1124861638039605,2.68,18.0,0.0,18.0,14.593305452710402,23.189859726525096,0,0,0.0,0.0,0,0.4824,0.0,0.0,0.4824,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-12,d_1901,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,1.0254358436055468,2.68,16.0,0.0,16.0,14.607678874333104,23.305452744694666,0,0,2.0,0.0,0,0.4288,0.0,0.0,0.4288,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-13,d_1902,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1226902991510717,2.68,16.0,0.0,16.0,14.927008353917923,23.508096083062643,0,0,0.0,0.0,0,0.4288,0.0,0.0,0.4288,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-14,d_1903,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.2365280178994689,2.68,16.0,0.0,16.0,15.11286128313389,23.613484965885096,0,0,0.0,0.0,0,0.4288,0.0,0.0,0.4288,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-15,d_1904,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,1.3004714165021272,2.68,12.0,0.0,12.0,15.146419666809148,23.605036129959156,12,1,4.0,0.0,0,0.3216,5.0,0.0,5.3216,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-16,d_1905,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,1.183206362941358,2.68,10.0,12.0,22.0,15.024129763228323,23.532643895430557,0,0,2.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-17,d_1906,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.6340635874058502,2.68,10.0,12.0,22.0,14.96233417414623,23.577516714462725,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-18,d_1907,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1268595854266628,2.68,10.0,12.0,22.0,14.57497803521571,23.1715323090304,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-19,d_1908,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,1.3447653231903671,2.68,6.0,12.0,18.0,14.676197631762577,23.272751905577262,0,0,4.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-20,d_1909,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.3085432283670375,2.68,6.0,12.0,18.0,14.559511490545734,23.156065764360427,0,0,0.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-21,d_1910,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,1.2700864015747264,2.68,4.0,12.0,16.0,14.479047444152226,23.075601717966915,0,0,2.0,0.0,0,0.1072,0.0,0.0,0.1072,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-22,d_1911,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.1781815129213038,2.68,15.0,0.0,15.0,14.437040224551026,23.03359449836572,0,0,1.0,0.0,0,0.402,0.0,0.0,0.402,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-23,d_1912,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1214107738592631,2.68,15.0,0.0,15.0,14.486937893603248,23.08349216741794,0,0,0.0,0.0,0,0.402,0.0,0.0,0.402,base_case
FOODS_1_011_CA_4_validation,FOODS_1_011,CA_4,CA,medium_slow,2016-04-24,d_1913,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,1.246707448475331,2.68,14.0,0.0,14.0,14.593606301717513,23.190160575532204,10,1,1.0,0.0,0,0.3752,5.0,0.0,5.3752,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-03-28,d_1886,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.545267933592742,2.68,17.0,0.0,17.0,10.877397506383897,15.387255331876842,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-03-29,d_1887,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6269246701164243,2.68,17.0,0.0,17.0,10.812998329942122,15.650624973772189,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-03-30,d_1888,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6817179009306222,2.68,17.0,0.0,17.0,10.860509461747151,15.777633021140264,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-03-31,d_1889,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.5711215912034927,2.68,17.0,0.0,17.0,10.845243084231882,15.717921855750223,0,0,0.0,0.0,0,0.4556,0.0,0.0,0.4556,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-01,d_1890,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,0.6098666309495042,2.68,13.0,0.0,13.0,10.799873842844573,15.826864003020669,0,0,4.0,0.0,0,0.3484,0.0,0.0,0.3484,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-02,d_1891,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.7330231472679876,2.68,13.0,0.0,13.0,10.821254845589856,15.896527468811222,0,0,0.0,0.0,0,0.3484,0.0,0.0,0.3484,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-03,d_1892,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,5.0,0.8464404564826565,2.68,8.0,0.0,8.0,10.725102367753893,15.83591056907489,8,1,5.0,0.0,0,0.2144,5.0,0.0,5.2144,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-04,d_1893,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,0.4808687571509673,2.68,7.0,8.0,15.0,10.772893001333411,16.034442048880777,0,0,1.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-05,d_1894,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.674435801921454,2.68,7.0,8.0,15.0,11.100661819670536,16.194094691811685,0,0,0.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-06,d_1895,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,1.0,0.6664515234153511,2.68,6.0,8.0,14.0,11.18015873523358,16.15573037752786,0,0,1.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-07,d_1896,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.525752349816184,2.68,6.0,8.0,14.0,11.13571394735881,16.10857104807347,0,0,0.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-08,d_1897,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6312476336947885,2.68,6.0,8.0,14.0,11.29002533601656,16.188017491212175,0,0,0.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-09,d_1898,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6368706694320229,2.68,6.0,8.0,14.0,11.338307799061832,16.148305448663148,0,0,0.0,0.0,0,0.1608,0.0,0.0,0.1608,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-10,d_1899,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.8942310900621777,2.68,14.0,0.0,14.0,11.373843377161467,16.135450936215527,0,0,0.0,0.0,0,0.3752,0.0,0.0,0.3752,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-11,d_1900,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.8086375754880881,2.68,14.0,0.0,14.0,11.52458422338783,15.996979660956772,0,0,0.0,0.0,0,0.3752,0.0,0.0,0.3752,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-12,d_1901,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.7539327174845001,2.68,14.0,0.0,14.0,11.356468047981618,15.827255719407106,0,0,0.0,0.0,0,0.3752,0.0,0.0,0.3752,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-13,d_1902,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6220067355405797,2.68,14.0,0.0,14.0,11.238606818134745,15.712236635861029,0,0,0.0,0.0,0,0.3752,0.0,0.0,0.3752,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-14,d_1903,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,4.0,0.6800637384739363,2.68,10.0,0.0,10.0,11.235892276555123,15.729143534258869,6,1,4.0,0.0,0,0.268,5.0,0.0,5.268,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-15,d_1904,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.679530096740059,2.68,10.0,6.0,16.0,11.16102733103608,15.68799342972335,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-16,d_1905,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6724062475316579,2.68,10.0,6.0,16.0,11.073032825441784,15.647376966921712,0,0,0.0,0.0,0,0.268,0.0,0.0,0.268,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-17,d_1906,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,3.0,1.044971936288542,2.68,7.0,6.0,13.0,11.024642734894533,15.613884353328473,0,0,3.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-18,d_1907,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6405214000818743,2.68,7.0,6.0,13.0,10.73543061340941,15.207826050978351,0,0,0.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-19,d_1908,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6360714876376269,2.68,7.0,6.0,13.0,10.733822847265955,15.2062182848349,0,0,0.0,0.0,0,0.1876,0.0,0.0,0.1876,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-20,d_1909,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,0.6192921939609612,2.68,5.0,6.0,11.0,10.73666499356675,15.209060431135692,0,0,2.0,0.0,0,0.134,0.0,0.0,0.134,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-21,d_1910,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.6051987929548921,2.68,11.0,0.0,11.0,10.756286433544208,15.228681871113151,0,0,0.0,0.0,0,0.2948,0.0,0.0,0.2948,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-22,d_1911,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.5915355911457623,2.68,11.0,0.0,11.0,10.790001274527736,15.26239671209668,0,0,0.0,0.0,0,0.2948,0.0,0.0,0.2948,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-23,d_1912,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,2.0,0.6240161569844033,2.68,9.0,0.0,9.0,10.837379317320394,15.309774754889338,7,1,2.0,0.0,0,0.2412,5.0,0.0,5.2412,base_case
FOODS_1_011_WI_2_validation,FOODS_1_011,WI_2,WI,intermittent,2016-04-24,d_1913,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.7557598148034221,2.68,9.0,7.0,16.0,10.852276794274411,15.324672231843357,0,0,0.0,0.0,0,0.2412,0.0,0.0,0.2412,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-03-28,d_1886,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.9677662967608772,1.5,34.0,0.0,34.0,22.272161540081072,30.70984656879517,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-03-29,d_1887,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.055522523630828,1.5,34.0,0.0,34.0,22.2474549807682,31.679459105151068,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-03-30,d_1888,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.005852575971237,1.5,34.0,0.0,34.0,22.365636491898407,32.27121410941832,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-03-31,d_1889,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,0.984145534410492,1.5,34.0,0.0,34.0,22.38965919115881,32.70204964208385,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-04-01,d_1890,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.1177714006005903,1.5,34.0,0.0,34.0,22.26851152462734,33.45784844730733,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
FOODS_1_013_WI_3_validation,FOODS_1_013,WI_3,WI,medium_slow,2016-04-02,d_1891,lightgbm_tuned_rop,LightGBM Tuned ROP,lightgbm_tuned_pred,7,7,1.0,0.95,0.0,1.3292299415339366,1.5,34.0,0.0,34.0,22.132342421102315,34.23100453888648,0,0,0.0,0.0,0,0.51,0.0,0.0,0.51,base_case
